scenario,seed,vehicle_id,duration_s,time_loss_s,waiting_time_s,depart_delay_s,route_length_m,co2_mg,nox_mg,fuel_mg
baseline,5,north_to_south_12.75,97.0,15.7,0.0,0.6,994.9,212707.139446,79.150303,67844.604774
baseline,5,east_to_west_14.35,114.0,42.33,33.0,0.46,994.9,288713.080393,114.547131,92088.465946
baseline,5,west_to_east_15.31,121.0,43.51,35.0,0.31,994.9,292299.885492,114.811467,93232.820755
baseline,5,west_to_east_15.34,102.0,30.16,18.0,0.88,994.9,257138.117906,100.926878,82016.674478
baseline,5,east_to_west_14.33,131.0,50.37,41.0,0.15,994.9,311305.367995,123.780707,99295.215199
baseline,5,west_to_east_15.32,116.0,35.07,26.0,0.83,994.9,265806.883376,104.523508,84782.24996
baseline,5,west_to_east_15.35,98.0,22.52,13.0,0.41,994.9,247365.06453,95.279526,78899.255461
baseline,5,west_to_east_15.33,112.0,38.95,24.0,0.36,994.9,284411.86866,114.192145,90716.062898
baseline,5,west_to_east_15.37,87.0,14.71,2.0,0.46,994.9,209714.13869,80.408692,66889.597853
baseline,5,west_to_east_15.36,94.0,16.8,3.0,0.94,994.9,242859.561846,94.615092,77461.608672
baseline,5,east_to_west_14.36,118.0,32.4,21.0,0.62,994.9,271723.305796,103.787832,86669.577558
baseline,5,west_to_east_15.39,76.0,3.45,0.0,0.51,994.9,173098.111188,61.909974,55210.603798
baseline,5,east_to_west_14.34,131.0,43.14,32.0,0.3,994.9,296018.399676,118.217229,94418.996142
baseline,5,east_to_west_14.39,102.0,30.37,13.0,0.08,994.9,253627.393794,100.378096,80896.626659
baseline,5,west_to_east_15.38,83.0,10.46,0.0,0.99,994.9,216736.645083,82.891362,69129.129104
baseline,5,east_to_west_14.37,115.0,32.09,17.0,0.77,994.9,266012.415757,104.788853,84847.395498
baseline,5,east_to_west_14.40,98.0,26.2,7.0,0.24,994.9,258627.597146,102.145347,82491.114904
baseline,5,east_to_west_14.38,110.0,32.03,16.0,0.93,994.9,273659.756502,109.11712,87286.294801
baseline,5,east_to_west_14.42,88.0,15.39,0.0,0.55,994.9,232791.942826,89.64039,74250.159917
baseline,5,west_to_east_15.40,75.0,3.04,0.0,0.04,994.9,168496.187776,59.286826,53742.858391
baseline,5,east_to_west_14.41,95.0,22.99,4.0,0.4,994.9,244939.610677,94.841226,78125.161721
baseline,5,east_to_west_14.43,88.0,4.94,0.0,0.71,994.9,179291.518247,64.516822,57186.3853
baseline,5,east_to_west_14.45,77.0,3.91,0.0,0.02,994.9,184039.047291,66.114022,58700.280931
baseline,5,east_to_west_14.44,85.0,4.87,0.0,0.86,994.9,182371.305291,65.497153,58168.639349
baseline,5,north_to_south_12.82,113.0,39.41,30.0,0.22,994.9,276535.796478,108.746773,88204.366413
baseline,5,north_to_south_12.83,110.0,35.67,26.0,0.3,994.9,278636.613766,109.447312,88874.141254
baseline,5,south_to_north_13.46,108.0,34.82,24.0,0.48,994.9,263371.131703,104.662427,84005.027281
baseline,5,north_to_south_12.85,105.0,33.12,23.0,0.48,994.9,278752.81118,110.242032,88910.924038
baseline,5,south_to_north_13.47,105.0,32.59,22.0,0.18,994.9,263591.592641,101.777485,84075.35403
baseline,5,south_to_north_13.44,122.0,42.48,33.0,0.06,994.9,292082.038419,116.68574,93163.171083
baseline,5,north_to_south_12.87,101.0,29.13,19.0,0.66,994.9,243303.90135,95.078879,77604.238658
baseline,5,south_to_north_13.49,95.0,23.28,13.0,0.59,994.9,233488.795775,91.381137,74473.230367
baseline,5,north_to_south_12.89,97.0,24.81,15.0,0.83,994.9,242946.920257,94.919327,77490.079316
baseline,5,south_to_north_13.51,87.0,15.12,4.0,0.01,994.9,219727.777423,84.440981,70083.588176
baseline,5,north_to_south_12.81,122.0,39.42,28.0,0.13,994.9,283182.847046,112.211774,90324.724534
baseline,5,south_to_north_13.53,78.0,5.9,0.0,0.42,994.9,188493.674536,69.951556,60120.974986
baseline,5,south_to_north_13.48,106.0,32.79,17.0,0.89,994.9,264047.447677,103.237732,84220.501404
baseline,5,north_to_south_12.90,98.0,21.83,11.0,0.92,994.9,232989.577663,88.899134,74314.199489
baseline,5,north_to_south_12.84,117.0,32.55,20.0,0.39,994.9,261361.95409,101.901035,83364.495385
baseline,5,south_to_north_13.45,124.0,32.64,21.0,0.77,994.9,275199.839746,107.409501,87778.39692
baseline,5,north_to_south_12.93,92.0,19.45,6.0,0.18,994.9,230203.198655,88.027705,73425.037007
baseline,5,north_to_south_12.86,113.0,32.52,20.0,0.57,994.9,279140.846964,111.406381,89034.747573
baseline,5,south_to_north_13.50,99.0,18.37,6.0,0.3,994.9,243128.389434,95.590518,77547.565179
baseline,5,north_to_south_12.95,87.0,15.15,1.0,0.36,994.9,227276.371872,87.347548,72491.168576
baseline,5,north_to_south_12.88,109.0,34.55,18.0,0.74,994.9,287176.406488,114.800944,91597.503834
baseline,5,north_to_south_12.92,98.0,25.83,11.0,0.1,994.9,263651.874254,103.802021,84093.76831
baseline,5,south_to_north_13.52,90.0,4.84,0.0,0.71,994.9,183325.79777,65.905175,58473.241841
baseline,5,north_to_south_12.94,95.0,14.64,0.0,0.27,994.9,211465.787579,79.495223,67448.729967
baseline,5,north_to_south_12.97,86.0,13.16,0.0,0.54,994.9,218588.671644,84.047715,69720.003728
baseline,5,north_to_south_12.99,82.0,9.97,0.0,0.71,994.9,207867.464199,79.49365,66300.275842
baseline,5,north_to_south_12.101,78.0,5.69,0.0,0.89,994.9,171300.478009,61.082408,54637.307711
baseline,5,south_to_north_13.56,76.0,3.96,0.0,0.54,994.9,173597.27029,62.257869,55369.815374
baseline,5,south_to_north_13.54,89.0,5.4,0.0,0.12,994.9,179872.285506,65.354336,57371.605196
baseline,5,north_to_south_12.100,83.0,6.02,0.0,0.8,994.9,179955.404373,65.634093,57397.908266
baseline,5,north_to_south_12.103,77.0,4.46,0.0,0.06,994.9,166350.185405,61.086415,53058.203652
baseline,5,north_to_south_12.102,80.0,5.99,0.0,0.98,994.9,185727.092854,67.256524,59238.754667
baseline,5,south_to_north_13.57,76.0,3.99,0.0,0.24,994.9,166544.105365,59.680411,53120.169944
baseline,5,south_to_north_13.55,88.0,4.83,0.0,0.83,994.9,176706.475602,64.014181,56361.833013
baseline,5,north_to_south_12.104,77.0,5.15,0.0,0.15,994.9,188308.783507,68.184285,60062.105655
baseline,5,north_to_south_12.91,116.0,13.08,0.0,0.01,994.9,216652.437715,82.721735,69103.516953
baseline,5,north_to_south_12.98,96.0,20.74,0.0,0.62,994.9,222312.888296,86.788185,70908.003084
baseline,5,north_to_south_12.96,103.0,25.57,0.0,0.45,994.9,217844.295394,84.92916,69482.916103
baseline,5,east_to_west_14.46,120.0,48.18,38.0,0.18,994.9,313074.85793,126.892253,99858.932903
baseline,5,east_to_west_14.47,115.0,41.21,33.0,0.33,994.9,287679.492481,114.965911,91758.672542
baseline,5,west_to_east_15.41,125.0,48.85,41.0,0.57,994.9,307828.758397,123.726001,98185.948094
baseline,5,east_to_west_14.48,110.0,37.84,28.0,0.49,994.9,281819.832093,112.221381,89889.44955
baseline,5,east_to_west_14.49,104.0,32.19,22.0,0.64,994.9,259728.263161,102.859189,82842.918476
baseline,5,east_to_west_14.50,100.0,27.6,17.0,0.8,994.9,251073.105857,96.581333,80082.171309
baseline,5,east_to_west_14.51,96.0,20.3,9.0,0.96,994.9,223553.14735,84.310387,71304.378426
baseline,5,west_to_east_15.44,111.0,30.02,19.0,0.14,994.9,260392.274939,101.687276,83054.906484
baseline,5,west_to_east_15.46,98.0,26.27,14.0,0.2,994.9,247153.914841,96.911798,78831.838159
baseline,5,east_to_west_14.52,93.0,16.64,5.0,0.11,994.9,219277.934819,80.657017,69940.663912
baseline,5,east_to_west_14.53,87.0,14.52,3.0,0.27,994.9,226552.777914,85.471542,72260.49165
baseline,5,west_to_east_15.49,80.0,8.12,0.0,0.77,994.9,199525.306847,75.055766,63639.528137
baseline,5,east_to_west_14.55,76.0,4.21,0.0,0.58,994.9,184414.167399,67.688933,58819.801753
baseline,5,east_to_west_14.54,83.0,9.56,0.0,0.42,994.9,206491.717959,77.487956,65861.619479
baseline,5,west_to_east_15.42,129.0,35.13,23.0,0.09,994.9,281488.200822,111.128764,89784.211791
baseline,5,west_to_east_15.43,123.0,33.34,21.0,0.62,994.9,275663.985509,111.495671,87925.964377
baseline,5,west_to_east_15.45,111.0,31.37,16.0,0.67,994.9,267321.41036,106.747283,85264.679636
baseline,5,east_to_west_14.56,75.0,3.13,0.0,0.74,994.9,167412.043087,58.41546,53397.103555
baseline,5,west_to_east_15.47,99.0,27.17,7.0,0.72,994.9,267674.712842,106.305376,85376.636291
baseline,5,west_to_east_15.48,93.0,9.55,0.0,0.25,994.9,201897.921716,75.833458,64396.696698
baseline,5,west_to_east_15.51,76.0,3.54,0.0,0.83,994.9,169720.780891,60.689295,54133.384138
baseline,5,east_to_west_14.57,75.0,3.17,0.0,0.89,994.9,163701.961789,59.287713,52213.578791
baseline,5,west_to_east_15.50,88.0,4.68,0.0,0.3,994.9,182079.820604,65.843345,58075.707192
baseline,5,west_to_east_15.52,76.0,3.96,0.0,0.35,994.9,176724.339473,63.348562,56367.21423
baseline,5,north_to_south_12.106,112.0,40.25,31.0,0.33,994.9,282941.202211,113.11217,90247.230951
baseline,5,north_to_south_12.107,109.0,36.63,28.0,0.42,994.9,276558.791691,108.337456,88211.516858
baseline,5,south_to_north_13.58,115.0,38.4,30.0,0.95,994.9,281919.879899,110.817914,89921.654741
baseline,5,north_to_south_12.109,105.0,32.65,23.0,0.59,994.9,256466.806405,99.612232,81802.858082
baseline,5,south_to_north_13.59,111.0,33.25,23.0,0.65,994.9,265499.137344,103.572656,84683.935578
baseline,5,south_to_north_13.60,107.0,34.53,23.0,0.36,994.9,269820.260926,107.051471,86061.866259
baseline,5,north_to_south_12.111,101.0,28.85,19.0,0.77,994.9,256801.756212,97.617041,81909.547547
baseline,5,south_to_north_13.61,103.0,30.86,18.0,0.07,994.9,250472.27035,99.215582,79890.479031
baseline,5,north_to_south_12.112,100.0,27.7,18.0,0.86,994.9,255921.549508,97.962769,81628.674775
baseline,5,south_to_north_13.63,93.0,20.44,10.0,0.48,994.9,245040.62434,96.070659,78157.45211
baseline,5,north_to_south_12.105,123.0,39.38,28.0,0.24,994.9,280737.762582,111.728169,89544.788527
baseline,5,north_to_south_12.114,97.0,24.61,14.0,0.03,994.9,229558.025201,88.458077,73219.691684
baseline,5,south_to_north_13.66,79.0,6.95,0.0,0.6,994.9,208637.870275,78.091943,66546.030445
baseline,5,south_to_north_13.62,101.0,19.4,10.0,0.77,994.9,228791.283876,87.768712,72975.053854
baseline,5,north_to_south_12.116,92.0,20.22,10.0,0.21,994.9,236746.938972,92.062713,75512.215812
baseline,5,north_to_south_12.108,116.0,37.34,25.0,0.5,994.9,277514.319967,110.192351,88516.319407
baseline,5,north_to_south_12.113,102.0,28.53,13.0,0.94,994.9,242933.980662,95.785202,77485.994386
baseline,5,south_to_north_13.64,96.0,8.24,0.0,0.18,994.9,197044.917204,73.68999,62848.983652
baseline,5,north_to_south_12.110,115.0,25.75,15.0,0.68,994.9,251498.614774,97.131856,80218.386736
baseline,5,north_to_south_12.118,92.0,13.19,2.0,0.38,994.9,198832.316443,74.964618,63418.994896
baseline,5,south_to_north_13.68,76.0,3.47,0.0,0.01,994.9,163943.721991,57.9498,52290.807161
baseline,5,north_to_south_12.115,103.0,30.92,11.0,0.12,994.9,256697.459005,101.763402,81875.720193
baseline,5,north_to_south_12.121,85.0,12.77,0.0,0.65,994.9,213472.059894,82.149327,68087.917886
baseline,5,north_to_south_12.117,99.0,26.69,8.0,0.3,994.9,259661.896395,102.372894,82821.048969
baseline,5,north_to_south_12.122,84.0,11.51,0.0,0.74,994.9,217802.618682,84.180387,69469.137973
baseline,5,south_to_north_13.67,86.0,4.47,0.0,0.3,994.9,192694.339011,70.309138,61461.136971
baseline,5,north_to_south_12.123,82.0,10.21,0.0,0.82,994.9,221875.576783,87.582434,70768.010237
baseline,5,north_to_south_12.119,96.0,8.44,0.0,0.47,994.9,208119.814547,77.918313,66381.381738
baseline,5,north_to_south_12.125,79.0,5.36,0.0,0.0,994.9,192577.886026,72.839017,61423.570096
baseline,5,south_to_north_13.65,99.0,6.42,0.0,0.89,994.9,198959.232193,73.536464,63459.746516
baseline,5,north_to_south_12.120,95.0,13.71,0.0,0.56,994.9,220599.899871,84.077533,70361.774158
baseline,5,north_to_south_12.126,78.0,3.65,0.0,0.09,994.9,172250.261667,61.65827,54940.243655
baseline,5,north_to_south_12.124,85.0,12.55,0.0,0.91,994.9,202358.261969,74.201252,64543.435889
baseline,5,north_to_south_12.128,76.0,3.46,0.0,0.26,994.9,171556.991954,60.037377,54719.15481
baseline,5,south_to_north_13.70,81.0,3.86,0.0,0.42,994.9,178581.179331,64.955341,56959.544186
baseline,5,south_to_north_13.69,91.0,5.26,0.0,0.71,994.9,179486.223746,65.565436,57248.503359
baseline,5,east_to_west_14.60,108.0,35.66,27.0,0.36,994.9,269421.250761,106.248879,85934.862243
baseline,5,west_to_east_15.53,116.0,43.51,33.0,0.88,994.9,293374.039882,117.462657,93575.077714
baseline,5,east_to_west_14.61,104.0,31.7,22.0,0.52,994.9,260220.255679,101.431496,82999.858066
baseline,5,west_to_east_15.55,104.0,32.2,23.0,0.93,994.9,263750.626884,103.94262,84125.966213
baseline,5,east_to_west_14.58,124.0,45.24,35.0,0.05,994.9,295973.798147,118.229138,94404.572531
baseline,5,west_to_east_15.54,113.0,32.9,24.0,0.4,994.9,272483.007337,107.346565,86911.469879
baseline,5,east_to_west_14.64,88.0,15.81,5.0,0.98,994.9,217738.229838,81.080731,69449.327669
baseline,5,west_to_east_15.56,101.0,29.04,16.0,0.46,994.9,262347.487031,104.18783,83677.89483
baseline,5,east_to_west_14.65,85.0,12.59,2.0,0.14,994.9,233768.231695,90.119713,74561.631205
baseline,5,west_to_east_15.59,84.0,10.65,0.0,0.03,994.9,221503.091229,85.175352,70649.441522
baseline,5,east_to_west_14.66,80.0,8.31,0.0,0.3,994.9,208154.950128,77.200409,66392.156963
baseline,5,east_to_west_14.59,122.0,39.37,28.0,0.2,994.9,282013.482381,111.047581,89951.675495
baseline,5,west_to_east_15.57,97.0,17.83,7.0,0.98,994.9,220382.150894,83.456566,70292.883913
baseline,5,east_to_west_14.62,105.0,30.05,17.0,0.67,994.9,262226.179933,103.772693,83639.411489
baseline,5,west_to_east_15.60,79.0,6.67,0.0,0.56,994.9,204257.620542,77.82394,65148.811344
baseline,5,west_to_east_15.61,75.0,3.34,0.0,0.09,994.9,178784.614071,64.164455,57024.323876
baseline,5,west_to_east_15.58,96.0,10.01,1.0,0.51,994.9,211487.832564,79.090128,67455.726621
baseline,5,east_to_west_14.68,76.0,3.67,0.0,0.61,994.9,171095.090718,60.588572,54571.7751
baseline,5,east_to_west_14.63,106.0,15.32,5.0,0.83,994.9,224141.158389,85.027376,71491.960141
baseline,5,west_to_east_15.62,76.0,3.8,0.0,0.61,994.9,176288.926331,63.487074,56228.309126
baseline,5,east_to_west_14.69,76.0,3.8,0.0,0.76,994.9,173121.172313,62.390971,55217.935042
baseline,5,east_to_west_14.67,92.0,5.36,0.0,0.45,994.9,185589.797751,66.366357,59195.467466
baseline,5,north_to_south_12.129,115.0,42.86,33.0,0.35,994.9,284150.100423,113.850853,90633.06172
baseline,5,south_to_north_13.71,115.0,43.34,34.0,0.13,994.9,287762.322036,113.297724,91785.355883
baseline,5,south_to_north_13.72,109.0,37.26,27.0,0.83,994.9,278648.137801,111.099196,88877.81914
baseline,5,north_to_south_12.132,109.0,34.38,25.0,0.62,994.9,262755.498299,103.567458,83808.776574
baseline,5,north_to_south_12.127,126.0,44.04,34.0,0.18,994.9,316220.608751,127.358513,100862.370794
baseline,5,north_to_south_12.134,105.0,32.88,22.0,0.79,994.9,269899.226148,108.541191,86086.860249
baseline,5,south_to_north_13.74,104.0,25.97,15.0,0.24,994.9,255436.619763,98.294495,81474.06843
baseline,5,south_to_north_13.73,110.0,30.44,20.0,0.54,994.9,264652.343192,104.613306,84413.638756
baseline,5,north_to_south_12.131,116.0,42.04,29.0,0.53,994.9,311786.723263,126.704907,99447.509821
baseline,5,north_to_south_12.135,104.0,30.18,20.0,0.88,994.9,262822.400362,101.921024,83829.897072
baseline,5,south_to_north_13.76,95.0,22.73,9.0,0.66,994.9,240647.199359,95.117777,76756.176411
baseline,5,south_to_north_13.75,101.0,28.95,15.0,0.95,994.9,258631.761911,101.501235,82492.866886
baseline,5,north_to_south_12.137,101.0,28.65,16.0,0.06,994.9,250991.398056,97.797021,80056.011186
baseline,5,south_to_north_13.78,87.0,9.18,0.0,0.07,994.9,203075.258635,75.722188,64772.116917
baseline,5,north_to_south_12.130,122.0,37.85,28.0,0.44,994.9,282425.205492,111.980728,90082.99824
baseline,5,south_to_north_13.77,93.0,20.67,7.0,0.36,994.9,251672.179495,98.24453,80272.499349
baseline,5,north_to_south_12.139,97.0,24.48,13.0,0.23,994.9,247461.719912,96.349761,78930.017524
baseline,5,south_to_north_13.80,78.0,5.48,0.0,0.48,994.9,176129.189889,63.688388,56177.378048
baseline,5,north_to_south_12.133,115.0,31.84,21.0,0.7,994.9,264490.232873,103.737574,84362.169148
baseline,5,north_to_south_12.141,92.0,20.17,8.0,0.41,994.9,229530.889657,88.141194,73210.670344
baseline,5,south_to_north_13.79,84.0,11.48,0.0,0.77,994.9,226776.176011,86.91302,72331.3356
baseline,5,north_to_south_12.136,108.0,35.73,20.0,0.97,994.9,280609.869608,111.808895,89503.090176
baseline,5,north_to_south_12.143,88.0,15.91,3.0,0.58,994.9,235085.810605,90.096219,74982.083171
baseline,5,north_to_south_12.138,105.0,28.74,14.0,0.14,994.9,271951.956865,108.720406,86741.225769
baseline,5,north_to_south_12.145,84.0,11.73,0.0,0.76,994.9,213379.798473,81.756954,68058.471366
baseline,5,north_to_south_12.146,82.0,10.31,0.0,0.85,994.9,208062.436338,78.172993,66362.611046
baseline,5,north_to_south_12.140,101.0,21.41,8.0,0.32,994.9,246887.11748,97.583205,78746.532631
baseline,5,north_to_south_12.142,96.0,24.19,6.0,0.5,994.9,258913.525308,102.552922,82582.129227
baseline,5,north_to_south_12.148,79.0,7.13,0.0,0.02,994.9,192841.881889,72.932838,61507.770843
baseline,5,south_to_north_13.82,76.0,3.49,0.0,0.89,994.9,166162.959577,58.270568,52998.68628
baseline,5,north_to_south_12.144,92.0,19.78,2.0,0.67,994.9,259092.223535,102.789401,82638.83079
baseline,5,south_to_north_13.81,85.0,4.58,0.0,0.19,994.9,177882.213779,63.607816,56736.816696
baseline,5,north_to_south_12.149,80.0,4.35,0.0,0.11,994.9,176423.204881,63.234755,56271.27246
baseline,5,north_to_south_12.150,77.0,4.67,0.0,0.2,994.9,171586.394277,62.574708,54728.372625
baseline,5,north_to_south_12.151,76.0,3.5,0.0,0.29,994.9,180482.489745,63.070208,57566.001464
baseline,5,south_to_north_13.83,76.0,3.73,0.0,0.6,994.9,165464.882149,57.995388,52776.039694
baseline,5,north_to_south_12.152,75.0,3.32,0.0,0.38,994.9,161678.896561,56.904,51568.449121
baseline,5,north_to_south_12.147,91.0,4.58,0.0,0.94,994.9,180039.799967,64.235454,57425.232175
baseline,5,west_to_east_15.63,120.0,48.19,41.0,0.14,994.9,304328.43382,121.607263,97069.390432
baseline,5,west_to_east_15.65,108.0,36.1,26.0,0.19,994.9,274761.961318,110.374074,87638.166641
baseline,5,east_to_west_14.70,121.0,46.05,35.0,0.92,994.9,298082.895947,120.074245,95077.127416
baseline,5,east_to_west_14.71,116.0,39.41,31.0,0.08,994.9,278911.271936,110.26247,88962.094909
baseline,5,west_to_east_15.66,104.0,31.47,22.0,0.72,994.9,260909.239144,101.206381,83219.689534
baseline,5,east_to_west_14.73,106.0,34.08,21.0,0.39,994.9,267112.172752,104.47313,85198.180814
baseline,5,west_to_east_15.64,120.0,39.24,29.0,0.66,994.9,283908.983741,113.400821,90556.152864
baseline,5,east_to_west_14.76,90.0,17.81,5.0,0.86,994.9,234720.632302,90.459183,74865.667425
baseline,5,east_to_west_14.72,115.0,33.21,24.0,0.23,994.9,266535.198499,104.101928,85014.504086
baseline,5,west_to_east_15.69,90.0,10.75,2.0,0.29,994.9,207306.72799,77.763584,66121.961121
baseline,5,east_to_west_14.77,87.0,14.55,2.0,0.01,994.9,232886.408643,90.837684,74280.343131
baseline,5,east_to_west_14.74,105.0,32.69,19.0,0.54,994.9,277016.116847,110.484281,88356.699908
baseline,5,west_to_east_15.71,78.0,6.15,0.0,0.35,994.9,170332.112461,61.537572,54328.401192
baseline,5,east_to_west_14.79,76.0,4.34,0.0,0.32,994.9,182016.096508,67.032521,58054.920888
baseline,5,west_to_east_15.67,105.0,19.9,11.0,0.24,994.9,231452.339079,89.091504,73824.000906
baseline,5,east_to_west_14.75,101.0,18.31,9.0,0.7,994.9,221721.289545,84.013613,70720.10971
baseline,5,east_to_west_14.78,84.0,12.07,0.0,0.17,994.9,217858.182545,83.984814,69486.906887
baseline,5,west_to_east_15.72,76.0,4.2,0.0,0.87,994.9,176174.039683,62.378744,56191.758215
baseline,5,west_to_east_15.68,104.0,12.12,2.0,0.77,994.9,230030.968055,87.049638,73370.452737
baseline,5,west_to_east_15.73,76.0,3.67,0.0,0.4,994.9,174788.201471,61.974663,55749.712669
baseline,5,east_to_west_14.80,82.0,4.42,0.0,0.48,994.9,173134.229806,62.184452,55222.296039
baseline,5,north_to_south_12.153,115.0,43.03,33.0,0.46,994.9,286619.540861,113.845271,91420.774443
baseline,5,south_to_north_13.85,111.0,38.63,29.0,0.01,994.9,278257.69815,109.130419,88753.459024
baseline,5,south_to_north_13.84,117.0,43.24,33.0,0.3,994.9,291784.90284,115.861064,93068.325583
baseline,5,north_to_south_12.154,113.0,39.47,30.0,0.55,994.9,284195.012146,111.722205,90647.340738
baseline,5,north_to_south_12.156,108.0,36.28,27.0,0.73,994.9,261748.715631,104.077896,83487.597256
baseline,5,south_to_north_13.86,107.0,35.25,25.0,0.72,994.9,273985.997514,106.916849,87390.807677
baseline,5,north_to_south_12.158,104.0,32.02,20.0,0.9,994.9,264077.299509,104.408946,84230.034771
baseline,5,west_to_east_15.70,112.0,7.42,0.0,0.82,994.9,204372.668996,77.211235,65186.649395
baseline,5,north_to_south_12.155,115.0,35.04,25.0,0.64,994.9,276457.785235,109.380971,88179.313755
baseline,5,south_to_north_13.87,106.0,25.23,16.0,0.42,994.9,242978.158973,93.708754,77500.451271
baseline,5,north_to_south_12.160,101.0,28.91,18.0,0.08,994.9,248060.745066,95.869274,79121.470487
baseline,5,south_to_north_13.88,102.0,24.5,13.0,0.13,994.9,247118.911364,92.802918,78821.175738
baseline,5,north_to_south_12.157,111.0,38.88,25.0,0.82,994.9,289822.485117,114.715728,92441.814898
baseline,5,south_to_north_13.89,97.0,24.9,12.0,0.83,994.9,252091.238751,99.149952,80406.413955
baseline,5,north_to_south_12.163,94.0,20.96,10.0,0.34,994.9,231339.409782,87.969184,73787.765695
baseline,5,north_to_south_12.159,107.0,34.76,20.0,0.99,994.9,295773.793634,119.839486,94339.568452
baseline,5,south_to_north_13.90,94.0,14.92,3.0,0.54,994.9,218061.562069,81.810776,69552.514044
baseline,5,north_to_south_12.164,93.0,20.1,9.0,0.43,994.9,228985.827211,88.454351,73036.837372
baseline,5,south_to_north_13.91,89.0,16.62,2.0,0.25,994.9,251801.22856,98.472829,80313.305894
baseline,5,south_to_north_13.92,84.0,10.5,0.0,0.95,994.9,200145.021866,75.244142,63837.361934
baseline,5,north_to_south_12.161,104.0,31.48,16.0,0.17,994.9,283878.500026,114.028718,90545.334796
baseline,5,north_to_south_12.167,86.0,13.6,1.0,0.7,994.9,201888.749555,75.638021,64393.81766
baseline,5,south_to_north_13.93,80.0,7.51,0.0,0.66,994.9,205540.975766,78.255684,65558.175131
baseline,5,north_to_south_12.168,84.0,12.38,0.0,0.78,994.9,201487.217666,76.738858,64265.525429
baseline,5,south_to_north_13.94,76.0,3.32,0.0,0.36,994.9,166301.40363,59.175371,53042.789359
baseline,5,north_to_south_12.162,103.0,23.57,13.0,0.26,994.9,249190.346328,96.975442,79481.572826
